date,ingredient,sales
2024-08-29,Ginger,35
2024-08-29,Lemon,52
2024-08-29,Lettuce,77
2024-08-29,Lime,38
2024-08-29,Milk,109
2024-08-29,Mushroom,70
2024-08-29,Oil,86
2024-08-29,Onion,131
2024-08-29,Pasta,108
2024-08-29,Potato,117
2024-08-29,Rice,140
2024-08-29,Salt,57
2024-08-29,Spinach,68
2024-08-29,Sugar,63
2024-08-29,Tomato,186
2024-08-30,Basil,42
2024-08-30,Beef,167
2024-08-30,Bell Pepper,81
2024-08-30,Bread,112
2024-08-30,Broccoli,62
2024-08-30,Butter,71
2024-08-30,Cabbage,53
2024-08-30,Carrot,88
2024-08-30,Cheese,129
2024-08-30,Chicken,171
2024-08-30,Cilantro,28
2024-08-30,Eggs,150
2024-08-30,Fish,152
2024-08-30,Flour,70
2024-08-30,Garlic,45
2024-08-30,Ginger,24
2024-08-30,Lemon,36
2024-08-30,Lettuce,66
2024-08-30,Lime,38
2024-08-30,Milk,129
2024-08-30,Mushroom,51
2024-08-30,Oil,96
2024-08-30,Onion,132
2024-08-30,Pasta,87
2024-08-30,Potato,113
2024-08-30,Rice,94
2024-08-30,Salt,54
2024-08-30,Spinach,60
2024-08-30,Sugar,63
2024-08-30,Tomato,137
2024-08-31,Basil,11
2024-08-31,Beef,146
2024-08-31,Bell Pepper,65
2024-08-31,Bread,76
2024-08-31,Broccoli,57
2024-08-31,Butter,64
2024-08-31,Cabbage,36
2024-08-31,Carrot,70
2024-08-31,Cheese,107
2024-08-31,Chicken,202
2024-08-31,Cilantro,28
2024-08-31,Eggs,131
2024-08-31,Fish,122
2024-08-31,Flour,69
2024-08-31,Garlic,34
2024-08-31,Ginger,7
2024-08-31,Lemon,42
2024-08-31,Lettuce,72
2024-08-31,Lime,26
2024-08-31,Milk,96
2024-08-31,Mushroom,47
2024-08-31,Oil,69
2024-08-31,Onion,104
2024-08-31,Pasta,61
2024-08-31,Potato,79
2024-08-31,Rice,120
2024-08-31,Salt,35
2024-08-31,Spinach,55
2024-08-31,Sugar,53
2024-08-31,Tomato,103
2024-09-01,Basil,29
2024-09-01,Beef,155
2024-09-01,Bell Pepper,66
2024-09-01,Bread,90
2024-09-01,Broccoli,60
2024-09-01,Butter,74
2024-09-01,Cabbage,48
2024-09-01,Carrot,85
2024-09-01,Cheese,97
2024-09-01,Chicken,168
2024-09-01,Cilantro,47
2024-09-01,Eggs,152
2024-09-01,Fish,165
2024-09-01,Flour,78
2024-09-01,Garlic,32
2024-09-01,Ginger,22
2024-09-01,Lemon,36
2024-09-01,Lettuce,46
2024-09-01,Lime,32
2024-09-01,Milk,125
2024-09-01,Mushroom,46
2024-09-01,Oil,80
2024-09-01,Onion,112
2024-09-01,Pasta,72
2024-09-01,Potato,87
2024-09-01,Rice,88
2024-09-01,Salt,35
2024-09-01,Spinach,37
2024-09-01,Sugar,44
2024-09-01,Tomato,153
2024-09-02,Basil,31
2024-09-02,Beef,172
2024-09-02,Bell Pepper,75
2024-09-02,Bread,113
2024-09-02,Broccoli,76
2024-09-02,Butter,88
2024-09-02,Cabbage,52
2024-09-02,Carrot,88
2024-09-02,Cheese,112
2024-09-02,Chicken,230
2024-09-02,Cilantro,37
2024-09-02,Eggs,160
2024-09-02,Fish,157
2024-09-02,Flour,70
2024-09-02,Garlic,46
2024-09-02,Ginger,34
2024-09-02,Lemon,55
2024-09-02,Lettuce,66
2024-09-02,Lime,34
2024-09-02,Milk,114
2024-09-02,Mushroom,62
2024-09-02,Oil,86
2024-09-02,Onion,106
2024-09-02,Pasta,70
2024-09-02,Potato,107
2024-09-02,Rice,134
2024-09-02,Salt,53
2024-09-02,Spinach,60
2024-09-02,Sugar,64
2024-09-02,Tomato,146
2024-09-03,Basil,49
2024-09-03,Beef,186
2024-09-03,Bell Pepper,87
2024-09-03,Bread,100
2024-09-03,Broccoli,73
2024-09-03,Butter,92
2024-09-03,Cabbage,57
2024-09-03,Carrot,103
2024-09-03,Cheese,145
2024-09-03,Chicken,217
2024-09-03,Cilantro,57
2024-09-03,Eggs,160
2024-09-03,Fish,130
2024-09-03,Flour,81
2024-09-03,Garlic,50
2024-09-03,Ginger,32
2024-09-03,Lemon,63
2024-09-03,Lettuce,80
2024-09-03,Lime,52
2024-09-03,Milk,149
2024-09-03,Mushroom,65
2024-09-03,Oil,101
2024-09-03,Onion,119
2024-09-03,Pasta,98
2024-09-03,Potato,102
2024-09-03,Rice,140
2024-09-03,Salt,57
2024-09-03,Spinach,70
2024-09-03,Sugar,55
2024-09-03,Tomato,168
2024-09-04,Basil,52
2024-09-04,Beef,183
2024-09-04,Bell Pepper,90
2024-09-04,Bread,116
2024-09-04,Broccoli,95
2024-09-04,Butter,75
2024-09-04,Cabbage,67
2024-09-04,Carrot,92
2024-09-04,Cheese,140
2024-09-04,Chicken,197
2024-09-04,Cilantro,50
2024-09-04,Eggs,161
2024-09-04,Fish,135
2024-09-04,Flour,96
2024-09-04,Garlic,42
2024-09-04,Ginger,44
2024-09-04,Lemon,55
2024-09-04,Lettuce,72
2024-09-04,Lime,54
2024-09-04,Milk,112
2024-09-04,Mushroom,72
2024-09-04,Oil,83
2024-09-04,Onion,128
2024-09-04,Pasta,93
2024-09-04,Potato,108
2024-09-04,Rice,125
2024-09-04,Salt,57
2024-09-04,Spinach,67
2024-09-04,Sugar,60
2024-09-04,Tomato,162
2024-09-05,Basil,49
2024-09-05,Beef,226
2024-09-05,Bell Pepper,86
2024-09-05,Bread,114
2024-09-05,Broccoli,57
2024-09-05,Butter,100
2024-09-05,Cabbage,60
2024-09-05,Carrot,90
2024-09-05,Cheese,152
2024-09-05,Chicken,191
2024-09-05,Cilantro,43
2024-09-05,Eggs,162
2024-09-05,Fish,130
2024-09-05,Flour,89
2024-09-05,Garlic,40
2024-09-05,Ginger,31
2024-09-05,Lemon,45
2024-09-05,Lettuce,81
2024-09-05,Lime,43
2024-09-05,Milk,108
2024-09-05,Mushroom,61
2024-09-05,Oil,90
2024-09-05,Onion,101
2024-09-05,Pasta,84
2024-09-05,Potato,131
2024-09-05,Rice,104
2024-09-05,Salt,53
2024-09-05,Spinach,58
2024-09-05,Sugar,62
2024-09-05,Tomato,155
2024-09-06,Basil,35
2024-09-06,Beef,159
2024-09-06,Bell Pepper,63
2024-09-06,Bread,109
2024-09-06,Broccoli,60
2024-09-06,Butter,91
2024-09-06,Cabbage,31
2024-09-06,Carrot,87
2024-09-06,Cheese,151
2024-09-06,Chicken,178
2024-09-06,Cilantro,34
2024-09-06,Eggs,149
2024-09-06,Fish,127
2024-09-06,Flour,67
2024-09-06,Garlic,33
2024-09-06,Ginger,22
2024-09-06,Lemon,47
2024-09-06,Lettuce,68
2024-09-06,Lime,37
2024-09-06,Milk,127
2024-09-06,Mushroom,53
2024-09-06,Oil,73
2024-09-06,Onion,98
2024-09-06,Pasta,85
2024-09-06,Potato,84
2024-09-06,Rice,98
2024-09-06,Salt,41
2024-09-06,Spinach,65
2024-09-06,Sugar,34
2024-09-06,Tomato,132
2024-09-07,Basil,32
2024-09-07,Beef,157
2024-09-07,Bell Pepper,76
2024-09-07,Bread,86
2024-09-07,Broccoli,49
2024-09-07,Butter,44
2024-09-07,Cabbage,40
2024-09-07,Carrot,70
2024-09-07,Cheese,103
2024-09-07,Chicken,166
2024-09-07,Cilantro,39
2024-09-07,Eggs,177
2024-09-07,Fish,129
2024-09-07,Flour,59
2024-09-07,Garlic,22
2024-09-07,Ginger,21
2024-09-07,Lemon,44
2024-09-07,Lettuce,56
2024-09-07,Lime,16
2024-09-07,Milk,115
2024-09-07,Mushroom,56
2024-09-07,Oil,58
2024-09-07,Onion,101
2024-09-07,Pasta,84
2024-09-07,Potato,89
2024-09-07,Rice,88
2024-09-07,Salt,45
2024-09-07,Spinach,41
2024-09-07,Sugar,37
2024-09-07,Tomato,97
2024-09-08,Basil,32
2024-09-08,Beef,169
2024-09-08,Bell Pepper,72
2024-09-08,Bread,82
2024-09-08,Broccoli,52
2024-09-08,Butter,57
2024-09-08,Cabbage,38
2024-09-08,Carrot,59
2024-09-08,Cheese,106
2024-09-08,Chicken,172
2024-09-08,Cilantro,35
2024-09-08,Eggs,139
2024-09-08,Fish,141
2024-09-08,Flour,78
2024-09-08,Garlic,37
2024-09-08,Ginger,23
2024-09-08,Lemon,36
2024-09-08,Lettuce,52
2024-09-08,Lime,36
2024-09-08,Milk,131
2024-09-08,Mushroom,53
2024-09-08,Oil,95
2024-09-08,Onion,82
2024-09-08,Pasta,69
2024-09-08,Potato,102
2024-09-08,Rice,104
2024-09-08,Salt,49
2024-09-08,Spinach,46
2024-09-08,Sugar,44
2024-09-08,Tomato,128
2024-09-09,Basil,28
2024-09-09,Beef,149
2024-09-09,Bell Pepper,89
2024-09-09,Bread,110
2024-09-09,Broccoli,68
2024-09-09,Butter,64
2024-09-09,Cabbage,48
2024-09-09,Carrot,77
2024-09-09,Cheese,146
2024-09-09,Chicken,179
2024-09-09,Cilantro,35
2024-09-09,Eggs,150
2024-09-09,Fish,131
2024-09-09,Flour,88
2024-09-09,Garlic,36
2024-09-09,Ginger,24
2024-09-09,Lemon,33
2024-09-09,Lettuce,70
2024-09-09,Lime,38
2024-09-09,Milk,102
2024-09-09,Mushroom,69
2024-09-09,Oil,92
2024-09-09,Onion,110
2024-09-09,Pasta,105
2024-09-09,Potato,109
2024-09-09,Rice,100
2024-09-09,Salt,43
2024-09-09,Spinach,61
2024-09-09,Sugar,63
2024-09-09,Tomato,143
2024-09-10,Basil,41
2024-09-10,Beef,190
2024-09-10,Bell Pepper,82
2024-09-10,Bread,108
2024-09-10,Broccoli,86
2024-09-10,Butter,83
2024-09-10,Cabbage,49
2024-09-10,Carrot,88
2024-09-10,Cheese,153
2024-09-10,Chicken,205
2024-09-10,Cilantro,49
2024-09-10,Eggs,150
2024-09-10,Fish,158
2024-09-10,Flour,77
2024-09-10,Garlic,51
2024-09-10,Ginger,36
2024-09-10,Lemon,49
2024-09-10,Lettuce,74
2024-09-10,Lime,48
2024-09-10,Milk,130
2024-09-10,Mushroom,71
2024-09-10,Oil,58
2024-09-10,Onion,110
2024-09-10,Pasta,96
2024-09-10,Potato,128
2024-09-10,Rice,106
2024-09-10,Salt,60
2024-09-10,Spinach,75
2024-09-10,Sugar,60
2024-09-10,Tomato,156
2024-09-11,Basil,43
2024-09-11,Beef,172
2024-09-11,Bell Pepper,84
2024-09-11,Bread,103
2024-09-11,Broccoli,99
2024-09-11,Butter,100
2024-09-11,Cabbage,69
2024-09-11,Carrot,107
2024-09-11,Cheese,118
2024-09-11,Chicken,211
2024-09-11,Cilantro,58
2024-09-11,Eggs,147
2024-09-11,Fish,168
2024-09-11,Flour,93
2024-09-11,Garlic,62
2024-09-11,Ginger,40
2024-09-11,Lemon,51
2024-09-11,Lettuce,78
2024-09-11,Lime,61
2024-09-11,Milk,108
2024-09-11,Mushroom,56
2024-09-11,Oil,98
2024-09-11,Onion,117
2024-09-11,Pasta,102
2024-09-11,Potato,124
2024-09-11,Rice,115
2024-09-11,Salt,50
2024-09-11,Spinach,81
2024-09-11,Sugar,64
2024-09-11,Tomato,136
2024-09-12,Basil,46
2024-09-12,Beef,168
2024-09-12,Bell Pepper,85
2024-09-12,Bread,110
2024-09-12,Broccoli,79
2024-09-12,Butter,82
2024-09-12,Cabbage,65
2024-09-12,Carrot,73
2024-09-12,Cheese,145
2024-09-12,Chicken,179
2024-09-12,Cilantro,53
2024-09-12,Eggs,157
2024-09-12,Fish,136
2024-09-12,Flour,86
2024-09-12,Garlic,50
2024-09-12,Ginger,38
2024-09-12,Lemon,44
2024-09-12,Lettuce,71
2024-09-12,Lime,46
2024-09-12,Milk,126
2024-09-12,Mushroom,71
2024-09-12,Oil,71
2024-09-12,Onion,120
2024-09-12,Pasta,93
2024-09-12,Potato,97
2024-09-12,Rice,106
2024-09-12,Salt,54
2024-09-12,Spinach,36
2024-09-12,Sugar,60
2024-09-12,Tomato,132
2024-09-13,Basil,33
2024-09-13,Beef,150
2024-09-13,Bell Pepper,73
2024-09-13,Bread,112
2024-09-13,Broccoli,68
2024-09-13,Butter,84
2024-09-13,Cabbage,42
2024-09-13,Carrot,90
2024-09-13,Cheese,120
2024-09-13,Chicken,182
2024-09-13,Cilantro,38
2024-09-13,Eggs,134
2024-09-13,Fish,159
2024-09-13,Flour,69
2024-09-13,Garlic,39
2024-09-13,Ginger,32
2024-09-13,Lemon,46
2024-09-13,Lettuce,53
2024-09-13,Lime,38
2024-09-13,Milk,127
2024-09-13,Mushroom,62
2024-09-13,Oil,69
2024-09-13,Onion,97
2024-09-13,Pasta,96
2024-09-13,Potato,87
2024-09-13,Rice,101
2024-09-13,Salt,55
2024-09-13,Spinach,50
2024-09-13,Sugar,49
2024-09-13,Tomato,122
2024-09-14,Basil,25
2024-09-14,Beef,130
2024-09-14,Bell Pepper,66
2024-09-14,Bread,89
2024-09-14,Broccoli,64
2024-09-14,Butter,72
2024-09-14,Cabbage,34
2024-09-14,Carrot,91
2024-09-14,Cheese,110
2024-09-14,Chicken,151
2024-09-14,Cilantro,28
2024-09-14,Eggs,161
2024-09-14,Fish,129
2024-09-14,Flour,64
2024-09-14,Garlic,38
2024-09-14,Ginger,12
2024-09-14,Lemon,26
2024-09-14,Lettuce,45
2024-09-14,Lime,31
2024-09-14,Milk,108
2024-09-14,Mushroom,60
2024-09-14,Oil,76
2024-09-14,Onion,94
2024-09-14,Pasta,79
2024-09-14,Potato,91
2024-09-14,Rice,78
2024-09-14,Salt,56
2024-09-14,Spinach,47
2024-09-14,Sugar,50
2024-09-14,Tomato,138
2024-09-15,Basil,30
2024-09-15,Beef,155
2024-09-15,Bell Pepper,65
2024-09-15,Bread,94
2024-09-15,Broccoli,59
2024-09-15,Butter,60
2024-09-15,Cabbage,50
2024-09-15,Carrot,84
2024-09-15,Cheese,127
2024-09-15,Chicken,207
2024-09-15,Cilantro,32
2024-09-15,Eggs,145
2024-09-15,Fish,141
2024-09-15,Flour,59
2024-09-15,Garlic,31
2024-09-15,Ginger,22
2024-09-15,Lemon,30
2024-09-15,Lettuce,80
2024-09-15,Lime,24
2024-09-15,Milk,91
2024-09-15,Mushroom,60
2024-09-15,Oil,83
2024-09-15,Onion,88
2024-09-15,Pasta,88
2024-09-15,Potato,109
2024-09-15,Rice,100
2024-09-15,Salt,57
2024-09-15,Spinach,34
2024-09-15,Sugar,56
2024-09-15,Tomato,149
2024-09-16,Basil,40
2024-09-16,Beef,166
2024-09-16,Bell Pepper,78
2024-09-16,Bread,105
2024-09-16,Broccoli,72
2024-09-16,Butter,86
2024-09-16,Cabbage,57
2024-09-16,Carrot,79
2024-09-16,Cheese,126
2024-09-16,Chicken,172
2024-09-16,Cilantro,39
2024-09-16,Eggs,166
2024-09-16,Fish,143
2024-09-16,Flour,98
2024-09-16,Garlic,41
2024-09-16,Ginger,31
2024-09-16,Lemon,46
2024-09-16,Lettuce,64
2024-09-16,Lime,41
2024-09-16,Milk,136
2024-09-16,Mushroom,61
2024-09-16,Oil,78
2024-09-16,Onion,99
2024-09-16,Pasta,86
2024-09-16,Potato,102
2024-09-16,Rice,125
2024-09-16,Salt,41
2024-09-16,Spinach,53
2024-09-16,Sugar,61
2024-09-16,Tomato,112
2024-09-17,Basil,41
2024-09-17,Beef,167
2024-09-17,Bell Pepper,82
2024-09-17,Bread,111
2024-09-17,Broccoli,74
2024-09-17,Butter,84
2024-09-17,Cabbage,62
2024-09-17,Carrot,117
2024-09-17,Cheese,162
2024-09-17,Chicken,161
2024-09-17,Cilantro,53
2024-09-17,Eggs,156
2024-09-17,Fish,153
2024-09-17,Flour,81
2024-09-17,Garlic,50
2024-09-17,Ginger,40
2024-09-17,Lemon,51
2024-09-17,Lettuce,72
2024-09-17,Lime,48
2024-09-17,Milk,134
2024-09-17,Mushroom,74
2024-09-17,Oil,103
2024-09-17,Onion,114
2024-09-17,Pasta,103
2024-09-17,Potato,122
2024-09-17,Rice,134
2024-09-17,Salt,59
2024-09-17,Spinach,63
2024-09-17,Sugar,71
2024-09-17,Tomato,132
2024-09-18,Basil,46
2024-09-18,Beef,195
2024-09-18,Bell Pepper,98
2024-09-18,Bread,108
2024-09-18,Broccoli,79
2024-09-18,Butter,84
2024-09-18,Cabbage,66
2024-09-18,Carrot,101
2024-09-18,Cheese,137
2024-09-18,Chicken,195
2024-09-18,Cilantro,52
2024-09-18,Eggs,154
2024-09-18,Fish,163
2024-09-18,Flour,83
2024-09-18,Garlic,61
2024-09-18,Ginger,49
2024-09-18,Lemon,52
2024-09-18,Lettuce,82
2024-09-18,Lime,49
2024-09-18,Milk,128
2024-09-18,Mushroom,87
2024-09-18,Oil,94
2024-09-18,Onion,127
2024-09-18,Pasta,108
2024-09-18,Potato,102
2024-09-18,Rice,111
2024-09-18,Salt,54
2024-09-18,Spinach,61
2024-09-18,Sugar,51
2024-09-18,Tomato,161
2024-09-19,Basil,51
2024-09-19,Beef,178
2024-09-19,Bell Pepper,72
2024-09-19,Bread,98
2024-09-19,Broccoli,67
2024-09-19,Butter,76
2024-09-19,Cabbage,61
2024-09-19,Carrot,104
2024-09-19,Cheese,118
2024-09-19,Chicken,211
2024-09-19,Cilantro,54
2024-09-19,Eggs,185
2024-09-19,Fish,191
2024-09-19,Flour,72
2024-09-19,Garlic,61
2024-09-19,Ginger,34
2024-09-19,Lemon,47
2024-09-19,Lettuce,78
2024-09-19,Lime,43
2024-09-19,Milk,132
2024-09-19,Mushroom,56
2024-09-19,Oil,88
2024-09-19,Onion,132
2024-09-19,Pasta,95
2024-09-19,Potato,108
2024-09-19,Rice,121
2024-09-19,Salt,63
2024-09-19,Spinach,49
2024-09-19,Sugar,69
2024-09-19,Tomato,142
2024-09-20,Basil,31
2024-09-20,Beef,184
2024-09-20,Bell Pepper,64
2024-09-20,Bread,83
2024-09-20,Broccoli,45
2024-09-20,Butter,70
2024-09-20,Cabbage,54
2024-09-20,Carrot,84
2024-09-20,Cheese,105
2024-09-20,Chicken,176
2024-09-20,Cilantro,27
2024-09-20,Eggs,126
2024-09-20,Fish,142
2024-09-20,Flour,60
2024-09-20,Garlic,41
2024-09-20,Ginger,25
2024-09-20,Lemon,41
2024-09-20,Lettuce,62
2024-09-20,Lime,40
2024-09-20,Milk,127
2024-09-20,Mushroom,57
2024-09-20,Oil,86
2024-09-20,Onion,103
2024-09-20,Pasta,91
2024-09-20,Potato,92
2024-09-20,Rice,105
2024-09-20,Salt,43
2024-09-20,Spinach,47
2024-09-20,Sugar,50
2024-09-20,Tomato,143
2024-09-21,Basil,30
2024-09-21,Beef,177
2024-09-21,Bell Pepper,57
2024-09-21,Bread,99
2024-09-21,Broccoli,51
2024-09-21,Butter,71
2024-09-21,Cabbage,33
2024-09-21,Carrot,80
2024-09-21,Cheese,119
2024-09-21,Chicken,145
2024-09-21,Cilantro,32
2024-09-21,Eggs,159
2024-09-21,Fish,123
2024-09-21,Flour,76
2024-09-21,Garlic,28
2024-09-21,Ginger,22
2024-09-21,Lemon,21
2024-09-21,Lettuce,78
2024-09-21,Lime,38
2024-09-21,Milk,102
2024-09-21,Mushroom,34
2024-09-21,Oil,77
2024-09-21,Onion,81
2024-09-21,Pasta,84
2024-09-21,Potato,94
2024-09-21,Rice,87
2024-09-21,Salt,46
2024-09-21,Spinach,49
2024-09-21,Sugar,55
2024-09-21,Tomato,129
2024-09-22,Basil,19
2024-09-22,Beef,175
2024-09-22,Bell Pepper,68
2024-09-22,Bread,71
2024-09-22,Broccoli,67
2024-09-22,Butter,87
2024-09-22,Cabbage,41
2024-09-22,Carrot,103
2024-09-22,Cheese,118
2024-09-22,Chicken,170
2024-09-22,Cilantro,28
2024-09-22,Eggs,167
2024-09-22,Fish,116
2024-09-22,Flour,72
2024-09-22,Garlic,28
2024-09-22,Ginger,19
2024-09-22,Lemon,42
2024-09-22,Lettuce,57
2024-09-22,Lime,30
2024-09-22,Milk,124
2024-09-22,Mushroom,63
2024-09-22,Oil,83
2024-09-22,Onion,93
2024-09-22,Pasta,76
2024-09-22,Potato,93
2024-09-22,Rice,105
2024-09-22,Salt,34
2024-09-22,Spinach,51
2024-09-22,Sugar,51
2024-09-22,Tomato,105
2024-09-23,Basil,31
2024-09-23,Beef,161
2024-09-23,Bell Pepper,80
2024-09-23,Bread,121
2024-09-23,Broccoli,68
2024-09-23,Butter,72
2024-09-23,Cabbage,52
2024-09-23,Carrot,86
2024-09-23,Cheese,134
2024-09-23,Chicken,203
2024-09-23,Cilantro,47
2024-09-23,Eggs,149
2024-09-23,Fish,166
2024-09-23,Flour,83
2024-09-23,Garlic,37
2024-09-23,Ginger,40
2024-09-23,Lemon,47
2024-09-23,Lettuce,63
2024-09-23,Lime,50
2024-09-23,Milk,149
2024-09-23,Mushroom,60
2024-09-23,Oil,81
2024-09-23,Onion,109
2024-09-23,Pasta,98
2024-09-23,Potato,116
2024-09-23,Rice,117
2024-09-23,Salt,51
2024-09-23,Spinach,66
2024-09-23,Sugar,58
2024-09-23,Tomato,156
2024-09-24,Basil,44
2024-09-24,Beef,187
2024-09-24,Bell Pepper,89
2024-09-24,Bread,108
2024-09-24,Broccoli,72
2024-09-24,Butter,102
2024-09-24,Cabbage,55
2024-09-24,Carrot,92
2024-09-24,Cheese,169
2024-09-24,Chicken,220
2024-09-24,Cilantro,37
2024-09-24,Eggs,149
2024-09-24,Fish,122
2024-09-24,Flour,76
2024-09-24,Garlic,33
2024-09-24,Ginger,39
2024-09-24,Lemon,48
2024-09-24,Lettuce,80
2024-09-24,Lime,42
2024-09-24,Milk,132
2024-09-24,Mushroom,67
2024-09-24,Oil,110
2024-09-24,Onion,138
2024-09-24,Pasta,108
2024-09-24,Potato,107
2024-09-24,Rice,144
2024-09-24,Salt,50
2024-09-24,Spinach,55
2024-09-24,Sugar,69
2024-09-24,Tomato,185
2024-09-25,Basil,46
2024-09-25,Beef,178
2024-09-25,Bell Pepper,78
2024-09-25,Bread,122
2024-09-25,Broccoli,85
2024-09-25,Butter,99
2024-09-25,Cabbage,58
2024-09-25,Carrot,94
2024-09-25,Cheese,122
2024-09-25,Chicken,204
2024-09-25,Cilantro,47
2024-09-25,Eggs,142
2024-09-25,Fish,146
2024-09-25,Flour,83
2024-09-25,Garlic,49
2024-09-25,Ginger,44
2024-09-25,Lemon,58
2024-09-25,Lettuce,79
2024-09-25,Lime,54
2024-09-25,Milk,120
2024-09-25,Mushroom,73
2024-09-25,Oil,99
2024-09-25,Onion,104
2024-09-25,Pasta,113
2024-09-25,Potato,103
2024-09-25,Rice,123
2024-09-25,Salt,69
2024-09-25,Spinach,74
2024-09-25,Sugar,72
2024-09-25,Tomato,147
2024-09-26,Basil,45
2024-09-26,Beef,188
2024-09-26,Bell Pepper,80
2024-09-26,Bread,96
2024-09-26,Broccoli,54
2024-09-26,Butter,87
2024-09-26,Cabbage,55
2024-09-26,Carrot,107
2024-09-26,Cheese,139
2024-09-26,Chicken,223
2024-09-26,Cilantro,42
2024-09-26,Eggs,173
2024-09-26,Fish,138
2024-09-26,Flour,87
2024-09-26,Garlic,38
2024-09-26,Ginger,37
2024-09-26,Lemon,39
2024-09-26,Lettuce,73
2024-09-26,Lime,49
2024-09-26,Milk,119
2024-09-26,Mushroom,58
2024-09-26,Oil,99
2024-09-26,Onion,115
2024-09-26,Pasta,91
2024-09-26,Potato,107
2024-09-26,Rice,148
2024-09-26,Salt,63
2024-09-26,Spinach,69
2024-09-26,Sugar,68
2024-09-26,Tomato,148
2024-09-27,Basil,19
2024-09-27,Beef,152
2024-09-27,Bell Pepper,71
2024-09-27,Bread,73
2024-09-27,Broccoli,51
2024-09-27,Butter,56
2024-09-27,Cabbage,45
2024-09-27,Carrot,93
2024-09-27,Cheese,140
2024-09-27,Chicken,194
2024-09-27,Cilantro,30
2024-09-27,Eggs,113
2024-09-27,Fish,109
2024-09-27,Flour,59
2024-09-27,Garlic,30
2024-09-27,Ginger,25
2024-09-27,Lemon,34
2024-09-27,Lettuce,68
2024-09-27,Lime,35
2024-09-27,Milk,116
2024-09-27,Mushroom,63
2024-09-27,Oil,69
2024-09-27,Onion,111
2024-09-27,Pasta,85
2024-09-27,Potato,92
2024-09-27,Rice,116
2024-09-27,Salt,51
2024-09-27,Spinach,44
2024-09-27,Sugar,53
2024-09-27,Tomato,140
2024-09-28,Basil,23
2024-09-28,Beef,166
2024-09-28,Bell Pepper,71
2024-09-28,Bread,106
2024-09-28,Broccoli,42
2024-09-28,Butter,64
2024-09-28,Cabbage,33
2024-09-28,Carrot,85
2024-09-28,Cheese,91
2024-09-28,Chicken,183
2024-09-28,Cilantro,26
2024-09-28,Eggs,126
2024-09-28,Fish,104
2024-09-28,Flour,59
2024-09-28,Garlic,35
2024-09-28,Ginger,19
2024-09-28,Lemon,37
2024-09-28,Lettuce,72
2024-09-28,Lime,31
2024-09-28,Milk,99
2024-09-28,Mushroom,52
2024-09-28,Oil,69
2024-09-28,Onion,93
2024-09-28,Pasta,63
2024-09-28,Potato,100
2024-09-28,Rice,94
2024-09-28,Salt,40
2024-09-28,Spinach,37
2024-09-28,Sugar,51
2024-09-28,Tomato,117
2024-09-29,Basil,25
2024-09-29,Beef,174
2024-09-29,Bell Pepper,78
2024-09-29,Bread,87
2024-09-29,Broccoli,42
2024-09-29,Butter,96
2024-09-29,Cabbage,52
2024-09-29,Carrot,88
2024-09-29,Cheese,106
2024-09-29,Chicken,176
2024-09-29,Cilantro,29
2024-09-29,Eggs,161
2024-09-29,Fish,132
2024-09-29,Flour,59
2024-09-29,Garlic,29
2024-09-29,Ginger,26
2024-09-29,Lemon,46
2024-09-29,Lettuce,73
2024-09-29,Lime,36
2024-09-29,Milk,105
2024-09-29,Mushroom,27
2024-09-29,Oil,79
2024-09-29,Onion,101
2024-09-29,Pasta,83
2024-09-29,Potato,93
2024-09-29,Rice,84
2024-09-29,Salt,44
2024-09-29,Spinach,51
2024-09-29,Sugar,56
2024-09-29,Tomato,146
2024-09-30,Basil,39
2024-09-30,Beef,162
2024-09-30,Bell Pepper,80
2024-09-30,Bread,101
2024-09-30,Broccoli,67
2024-09-30,Butter,90
2024-09-30,Cabbage,54
2024-09-30,Carrot,112
2024-09-30,Cheese,161
2024-09-30,Chicken,193
2024-09-30,Cilantro,20
2024-09-30,Eggs,169
2024-09-30,Fish,133
2024-09-30,Flour,68
2024-09-30,Garlic,38
2024-09-30,Ginger,29
2024-09-30,Lemon,49
2024-09-30,Lettuce,57
2024-09-30,Lime,35
2024-09-30,Milk,126
2024-09-30,Mushroom,65
2024-09-30,Oil,92
2024-09-30,Onion,101
2024-09-30,Pasta,80
2024-09-30,Potato,96
2024-09-30,Rice,113
2024-09-30,Salt,60
2024-09-30,Spinach,41
2024-09-30,Sugar,58
2024-09-30,Tomato,120
2024-10-01,Basil,39
2024-10-01,Beef,200
2024-10-01,Bell Pepper,97
2024-10-01,Bread,117
2024-10-01,Broccoli,85
2024-10-01,Butter,88
2024-10-01,Cabbage,59
2024-10-01,Carrot,125
2024-10-01,Cheese,137
2024-10-01,Chicken,218
2024-10-01,Cilantro,53
2024-10-01,Eggs,131
2024-10-01,Fish,121
2024-10-01,Flour,82
2024-10-01,Garlic,58
2024-10-01,Ginger,46
2024-10-01,Lemon,63
2024-10-01,Lettuce,73
2024-10-01,Lime,62
2024-10-01,Milk,120
2024-10-01,Mushroom,74
2024-10-01,Oil,97
2024-10-01,Onion,120
2024-10-01,Pasta,116
2024-10-01,Potato,105
2024-10-01,Rice,105
2024-10-01,Salt,62
2024-10-01,Spinach,65
2024-10-01,Sugar,97
2024-10-01,Tomato,163
2024-10-02,Basil,48
2024-10-02,Beef,165
2024-10-02,Bell Pepper,77
2024-10-02,Bread,102
2024-10-02,Broccoli,81
2024-10-02,Butter,108
